judul,link,halaman_sumber
MenPAN-RB Dukung Penguatan Reformasi Birokrasi-Akuntabilitas Kinerja TNI,https://news.detik.com/berita/d-7136911/menpan-rb-dukung-penguatan-reformasi-birokrasi-akuntabilitas-kinerja-tni,https://www.detik.com/search/searchall?query=blt&page=54
Kata Maruarar Sirait soal Program Makan Siang Gratis,https://www.detik.com/jabar/berita/d-7214777/kata-maruarar-sirait-soal-program-makan-siang-gratis,https://www.detik.com/search/searchall?query=blt&page=54
Andre Rosiade Bantu Suami Istri Lansia Stroke di Padang,https://news.detik.com/berita/d-7214189/andre-rosiade-bantu-suami-istri-lansia-stroke-di-padang,https://www.detik.com/search/searchall?query=blt&page=54
Detik-detik Kades di Halsel Dikeroyok Warga Sendiri hingga Babak Belur,https://www.detik.com/sulsel/berita/d-7208836/detik-detik-kades-di-halsel-dikeroyok-warga-sendiri-hingga-babak-belur,https://www.detik.com/search/searchall?query=blt&page=54
Mengenal PPN dan Manfaatnya buat APBN,https://finance.detik.com/berita-ekonomi-bisnis/d-7673518/mengenal-ppn-dan-manfaatnya-buat-apbn,https://www.detik.com/search/searchall?query=blt&page=54
5 Jenis Bansos 2024 Bakal Cair! Cek Nama Penerima di Link Ini,https://www.detik.com/sumbagsel/bisnis/d-7127711/5-jenis-bansos-2024-bakal-cair-cek-nama-penerima-di-link-ini,https://www.detik.com/search/searchall?query=blt&page=55
"Pemilu Usai, Andre Rosiade Gelar Lagi Jumat Berkah Gerindra di Padang",https://news.detik.com/berita/d-7208328/pemilu-usai-andre-rosiade-gelar-lagi-jumat-berkah-gerindra-di-padang,https://www.detik.com/search/searchall?query=blt&page=55
"Harga Cabai Mahal, Jokowi Ungkap Biang Keroknya",https://finance.detik.com/berita-ekonomi-bisnis/d-7113472/harga-cabai-mahal-jokowi-ungkap-biang-keroknya,https://www.detik.com/search/searchall?query=blt&page=55
"Aksi Babinsa Serda Isnan, Gendong 2 Nenek Lumpuh di Bengkulu",https://20.detik.com/detikflash/20200604-200604066/aksi-babinsa-serda-isnan-gendong-2-nenek-lumpuh-di-bengkulu,https://www.detik.com/search/searchall?query=blt&page=55
"Bertolak ke Sulut, Jokowi Akan Resmikan BTS 4G dan Satelit Satria-1",https://news.detik.com/berita/d-7112087/bertolak-ke-sulut-jokowi-akan-resmikan-bts-4g-dan-satelit-satria-1,https://www.detik.com/search/searchall?query=blt&page=55
"AHY: Jangan Disangka Zaman SBY Tidak Bangun Infrastruktur, Banyak!",https://news.detik.com/pemilu/d-7111294/ahy-jangan-disangka-zaman-sby-tidak-bangun-infrastruktur-banyak,https://www.detik.com/search/searchall?query=blt&page=55
Ini Alasan Ganjar Kerap Menginap di Rumah Warga Saat Kampanye,https://www.detik.com/jateng/berita/d-7144477/ini-alasan-ganjar-kerap-menginap-di-rumah-warga-saat-kampanye,https://www.detik.com/search/searchall?query=blt&page=55
"Muzani: 15 Tahun Menanti, Insyaallah 14 Februari Kemenangan Kita Capai",https://news.detik.com/pemilu/d-7073668/muzani-15-tahun-menanti-insyaallah-14-februari-kemenangan-kita-capai,https://www.detik.com/search/searchall?query=blt&page=55
"Ungkap Fakta Ini, Airlangga Tepis Risma Tak Dilibatkan Bagi-bagi Bansos",https://finance.detik.com/berita-ekonomi-bisnis/d-7193213/ungkap-fakta-ini-airlangga-tepis-risma-tak-dilibatkan-bagi-bagi-bansos,https://www.detik.com/search/searchall?query=blt&page=55
Pesan Zulhas ke Kader-Relawan PAN di Klaten: Jangan Jelekkan Capres Lain,https://www.detik.com/jateng/berita/d-7141149/pesan-zulhas-ke-kader-relawan-pan-di-klaten-jangan-jelekkan-capres-lain,https://www.detik.com/search/searchall?query=blt&page=55
"57 Stasiun Kereta Api di Sumsel, Ada 2 yang Tak Lagi Beroperasi",https://www.detik.com/sumbagsel/berita/d-7401243/57-stasiun-kereta-api-di-sumsel-ada-2-yang-tak-lagi-beroperasi,https://www.detik.com/search/searchall?query=blt&page=55
Ketua Banggar Minta Pemerintah Jelaskan Konteks Bansos Jelang Pemilu,https://news.detik.com/berita/d-7070797/ketua-banggar-minta-pemerintah-jelaskan-konteks-bansos-jelang-pemilu,https://www.detik.com/search/searchall?query=blt&page=56
Perjalanan Hidup Jusuf Kalla Memegang Kuat Nilai Budaya Bugis-Makassar,https://www.detik.com/sulsel/berita/d-7631011/perjalanan-hidup-jusuf-kalla-memegang-kuat-nilai-budaya-bugis-makassar,https://www.detik.com/search/searchall?query=blt&page=56
Anies-Muhaimin Bakal Teruskan Program Bansos buat Geber Daya Beli Masyarakat,https://finance.detik.com/berita-ekonomi-bisnis/d-7104292/anies-muhaimin-bakal-teruskan-program-bansos-buat-geber-daya-beli-masyarakat,https://www.detik.com/search/searchall?query=blt&page=56
Tegang! Warga Kabupaten Barru Protes Tak Kebagian BLT dan Bansos,https://20.detik.com/detikflash/20200526-200526049/tegang-warga-kabupaten-barru-protes-tak-kebagian-blt-dan-bansos,https://www.detik.com/search/searchall?query=blt&page=56
Misteri Raibnya Spanduk AMIN 60 Meter di Gunungkidul,https://www.detik.com/jogja/berita/d-7186038/misteri-raibnya-spanduk-amin-60-meter-di-gunungkidul,https://www.detik.com/search/searchall?query=blt&page=56
Oleh-oleh SBY Usai 'Turun Gunung' di Pulau Jawa,https://www.detik.com/jabar/berita/d-7101356/oleh-oleh-sby-usai-turun-gunung-di-pulau-jawa,https://www.detik.com/search/searchall?query=blt&page=56
Syarat dan Panduan Cara Cek BSU BPJS Ketenagakerjaan Online,https://news.detik.com/berita/d-7101353/syarat-dan-panduan-cara-cek-bsu-bpjs-ketenagakerjaan-online,https://www.detik.com/search/searchall?query=blt&page=56
Ganjar Minta Relawan Tertib saat Kampanye Tanpa Ada Knalpot Brong,https://www.detik.com/jateng/berita/d-7133236/ganjar-minta-relawan-tertib-saat-kampanye-tanpa-ada-knalpot-brong,https://www.detik.com/search/searchall?query=blt&page=56
Sedihnya Nenek Kaswiyah di Brebes: Tinggal Sendiri-Pukul Kayu jika Minta Makan,https://www.detik.com/jateng/berita/d-7131242/sedihnya-nenek-kaswiyah-di-brebes-tinggal-sendiri-pukul-kayu-jika-minta-makan,https://www.detik.com/search/searchall?query=blt&page=56
"Spanduk 60 Meter di Gunungkidul Dicopot, Cak Imin: Perusakan Sistematis",https://news.detik.com/pemilu/d-7179852/spanduk-60-meter-di-gunungkidul-dicopot-cak-imin-perusakan-sistematis,https://www.detik.com/search/searchall?query=blt&page=56
Cak Imin soal Spanduk 60 Meter di Gunungkidul Dicopot: Perusakan Sistematis,https://www.detik.com/jogja/berita/d-7179933/cak-imin-soal-spanduk-60-meter-di-gunungkidul-dicopot-perusakan-sistematis,https://www.detik.com/search/searchall?query=blt&page=56
"Jokowi Ajak Zulhas Makan Siang di Bogor, Ini yang Dibahas",https://news.detik.com/pemilu/d-7128685/jokowi-ajak-zulhas-makan-siang-di-bogor-ini-yang-dibahas,https://www.detik.com/search/searchall?query=blt&page=57
Rp 37 Miliar Dana Desa 2023 Disalurkan untuk BLT Keluarga Miskin di Mojokerto,https://www.detik.com/jatim/berita/d-6783828/rp-37-miliar-dana-desa-2023-disalurkan-untuk-blt-keluarga-miskin-di-mojokerto,https://www.detik.com/search/searchall?query=blt&page=57
Waduh! EL Nino Diramal Awet Sampai April 2024,https://finance.detik.com/berita-ekonomi-bisnis/d-7127417/waduh-el-nino-diramal-awet-sampai-april-2024,https://www.detik.com/search/searchall?query=blt&page=57
"Tak Terima BLT, Ratusan Warga Jambi Bakar Kantor Desa!",https://20.detik.com/detikflash/20200521-200521029/tak-terima-blt-ratusan-warga-jambi-bakar-kantor-desa,https://www.detik.com/search/searchall?query=blt&page=57
Respons Bawaslu soal Ratusan Kades di Gresik Log In Relawan Jawi Wetan,https://www.detik.com/jatim/berita/d-7126285/respons-bawaslu-soal-ratusan-kades-di-gresik-log-in-relawan-jawi-wetan,https://www.detik.com/search/searchall?query=blt&page=57
PAN Tegaskan Zulhas Dukung Bansos Program Jokowi Dilanjutkan,https://news.detik.com/berita/d-7125614/pan-tegaskan-zulhas-dukung-bansos-program-jokowi-dilanjutkan,https://www.detik.com/search/searchall?query=blt&page=57
"Ganjar Blusukan di Pluit Bareng Puan-Charles, Tanya Pendukung soal Bansos",https://news.detik.com/pemilu/d-7174818/ganjar-blusukan-di-pluit-bareng-puan-charles-tanya-pendukung-soal-bansos,https://www.detik.com/search/searchall?query=blt&page=57
"4 Bansos yang Cair Bulan Juni 2024, Apa Saja?",https://www.detik.com/jogja/bisnis/d-7375411/4-bansos-yang-cair-bulan-juni-2024-apa-saja,https://www.detik.com/search/searchall?query=blt&page=57
"Sempat Tertinggi, Inflasi di Babel Kini Paling Rendah se-Indonesia",https://www.detik.com/sumbagsel/berita/d-7174185/sempat-tertinggi-inflasi-di-babel-kini-paling-rendah-se-indonesia,https://www.detik.com/search/searchall?query=blt&page=57
"Tak Bisa Move On dari Jokowi, Ratusan Kades Log In Relawan Jawi Wetan",https://www.detik.com/jatim/berita/d-7123878/tak-bisa-move-on-dari-jokowi-ratusan-kades-log-in-relawan-jawi-wetan,https://www.detik.com/search/searchall?query=blt&page=57
Saat UII Minta Jokowi Kembali Jadi Teladan dalam Etika dan Praktik Negarawan,https://www.detik.com/jogja/berita/d-7172481/saat-uii-minta-jokowi-kembali-jadi-teladan-dalam-etika-dan-praktik-negarawan,https://www.detik.com/search/searchall?query=blt&page=57
"Beri Dukungan ke Jokowi, 245 Kepala Desa Tuban Log In Relawan Jawi Wetan",https://www.detik.com/jatim/berita/d-7172630/beri-dukungan-ke-jokowi-245-kepala-desa-tuban-log-in-relawan-jawi-wetan,https://www.detik.com/search/searchall?query=blt&page=58
Apakah Ada Bantuan Pangan Lagi Selepas Juni 2024? Ini Kata Jokowi,https://www.detik.com/jateng/bisnis/d-7172368/apakah-ada-bantuan-pangan-lagi-selepas-juni-2024-ini-kata-jokowi,https://www.detik.com/search/searchall?query=blt&page=58
UII Desak Pemerintahan Jokowi Berhenti Menyalahgunakan Kekuasaan,https://www.detik.com/jogja/berita/d-7171725/uii-desak-pemerintahan-jokowi-berhenti-menyalahgunakan-kekuasaan,https://www.detik.com/search/searchall?query=blt&page=58
Mendes: BLT Sudah Tersalurkan ke 14.326 Desa,https://20.detik.com/detikflash/20200519-200519047/mendes-blt-sudah-tersalurkan-ke-14-326-desa,https://www.detik.com/search/searchall?query=blt&page=58
Satu Polisi Kena Panah Imbas Ricuh Pencairan Dana Desa di Tolikara,https://news.detik.com/berita/d-7089366/satu-polisi-kena-panah-imbas-ricuh-pencairan-dana-desa-di-tolikara,https://www.detik.com/search/searchall?query=blt&page=58
El Nino Diprediksi Berlanjut hingga April 2024,https://finance.detik.com/berita-ekonomi-bisnis/d-7120610/el-nino-diprediksi-berlanjut-hingga-april-2024,https://www.detik.com/search/searchall?query=blt&page=58
Erick Thohir Tunjuk Tsamara Amany Jadi Staf Khusus,https://finance.detik.com/berita-ekonomi-bisnis/d-7087157/erick-thohir-tunjuk-tsamara-amany-jadi-staf-khusus,https://www.detik.com/search/searchall?query=blt&page=58
PAN Tolak Bansos Ditunda atau Dihentikan: Justru Harus Ditingkatkan,https://news.detik.com/berita/d-7118599/pan-tolak-bansos-ditunda-atau-dihentikan-justru-harus-ditingkatkan,https://www.detik.com/search/searchall?query=blt&page=58
Sandiaga Balas PSI: Ganjar Usung Keberlanjutan Berpihak ke Rakyat Kecil,https://news.detik.com/pemilu/d-7094528/sandiaga-balas-psi-ganjar-usung-keberlanjutan-berpihak-ke-rakyat-kecil,https://www.detik.com/search/searchall?query=blt&page=58
Hasto Ungkap TPN Ganjar-Mahfud Blusukan Serentak Bagikan Telur Rebus Pindang,https://news.detik.com/pemilu/d-7117183/hasto-ungkap-tpn-ganjar-mahfud-blusukan-serentak-bagikan-telur-rebus-pindang,https://www.detik.com/search/searchall?query=blt&page=58
"Cek Penyaluran Bantuan Pangan di Jambi, Airlangga: Ini Bantuan Pemerintah!",https://www.detik.com/sumbagsel/berita/d-7164280/cek-penyaluran-bantuan-pangan-di-jambi-airlangga-ini-bantuan-pemerintah,https://www.detik.com/search/searchall?query=blt&page=58
Ganjar Pilih Genjot Perbaikan Pendidikan untuk Atasi Masalah Kemiskinan,https://www.detik.com/sulsel/berita/d-7019718/ganjar-pilih-genjot-perbaikan-pendidikan-untuk-atasi-masalah-kemiskinan,https://www.detik.com/search/searchall?query=blt&page=59
"Jokowi Banyak Dihujat dan Dijelekkan, Prabowo : Ya Mbok Kita Hormati",https://www.detik.com/jatim/berita/d-7044244/jokowi-banyak-dihujat-dan-dijelekkan-prabowo-ya-mbok-kita-hormati,https://www.detik.com/search/searchall?query=blt&page=59
Ganjar Janji Bakal Biayai Pendidikan Anak Keluarga Miskin hingga Kuliah,https://www.detik.com/jateng/berita/d-7109754/ganjar-janji-bakal-biayai-pendidikan-anak-keluarga-miskin-hingga-kuliah,https://www.detik.com/search/searchall?query=blt&page=59
Nelayan di Kendari Ngamuk Pertanyakan BLT,https://20.detik.com/detikflash/20200518-200518072/nelayan-di-kendari-ngamuk-pertanyakan-blt,https://www.detik.com/search/searchall?query=blt&page=59
"Pencairan Bansos PKH 2024, Berikut Jadwal Terbaru dan Nominalnya",https://www.detik.com/sumbagsel/berita/d-7158222/pencairan-bansos-pkh-2024-berikut-jadwal-terbaru-dan-nominalnya,https://www.detik.com/search/searchall?query=blt&page=59
Jokowi Minta Penyaluran Bansos hingga Subsidi Listrik Pakai Data Regsosek,https://finance.detik.com/berita-ekonomi-bisnis/d-7000701/jokowi-minta-penyaluran-bansos-hingga-subsidi-listrik-pakai-data-regsosek,https://www.detik.com/search/searchall?query=blt&page=59
"Kampanye Akbar di Sidoarjo, Ganjar Ajak Masyarakat Tak Takut Pilih 03",https://www.detik.com/jatim/berita/d-7152849/kampanye-akbar-di-sidoarjo-ganjar-ajak-masyarakat-tak-takut-pilih-03,https://www.detik.com/search/searchall?query=blt&page=59
"Kunker ke NTT, Jokowi Cek Gudang Bulog hingga Beri Bantuan Pangan",https://news.detik.com/berita/d-7072124/kunker-ke-ntt-jokowi-cek-gudang-bulog-hingga-beri-bantuan-pangan,https://www.detik.com/search/searchall?query=blt&page=59
Muzani Targetkan Prabowo-Gibran Raup 63% Suara di Lampung,https://news.detik.com/pemilu/d-7079567/muzani-targetkan-prabowo-gibran-raup-63-suara-di-lampung,https://www.detik.com/search/searchall?query=blt&page=59
"Di Demak, AHY Janji Program yang Menyulitkan Para Petani Bakal Dihapus",https://www.detik.com/jateng/berita/d-7145250/di-demak-ahy-janji-program-yang-menyulitkan-para-petani-bakal-dihapus,https://www.detik.com/search/searchall?query=blt&page=59
AHY Sebut Akan Telusuri Kendala dalam Program Food Estate,https://www.detik.com/jateng/berita/d-7143261/ahy-sebut-akan-telusuri-kendala-dalam-program-food-estate,https://www.detik.com/search/searchall?query=blt&page=59
'The Silent Majority' di Balik Kokohnya Elektabilitas Prabowo-Gibran,https://news.detik.com/kolom/d-7144266/the-silent-majority-di-balik-kokohnya-elektabilitas-prabowo-gibran,https://www.detik.com/search/searchall?query=blt&page=60
"OTK Tembaki Rombongan Petugas Pos di Kaimana, Polisi Periksa 16 Saksi",https://www.detik.com/sulsel/hukum-dan-kriminal/d-6945038/otk-tembaki-rombongan-petugas-pos-di-kaimana-polisi-periksa-16-saksi,https://www.detik.com/search/searchall?query=blt&page=60
Murka Al Haris ke Pengusaha Batu Bara: Jangan Hanya Ambil Untung!,https://www.detik.com/sumbagsel/berita/d-7134843/murka-al-haris-ke-pengusaha-batu-bara-jangan-hanya-ambil-untung,https://www.detik.com/search/searchall?query=blt&page=60
Jokowi Minta Prosedur Penyaluran BLT Dipercepat,https://20.detik.com/detikflash/20200516-200516068/jokowi-minta-prosedur-penyaluran-blt-dipercepat,https://www.detik.com/search/searchall?query=blt&page=60
"Pencairan Dana Desa di Tolikara Berakhir Ricuh, 1 Polisi Terkena Panah",https://www.detik.com/sulsel/hukum-dan-kriminal/d-7088912/pencairan-dana-desa-di-tolikara-berakhir-ricuh-1-polisi-terkena-panah,https://www.detik.com/search/searchall?query=blt&page=60
Upaya Pemkab Bojonegoro Turunkan Kemiskinan Dipuji Kemenko PMK,https://www.detik.com/jatim/berita/d-7086494/upaya-pemkab-bojonegoro-turunkan-kemiskinan-dipuji-kemenko-pmk,https://www.detik.com/search/searchall?query=blt&page=60
"Bansos PKH 2024 Akan Cair, Berikut Persyaratan dan Cara Mencairkannya!",https://www.detik.com/sumbagsel/berita/d-7130545/bansos-pkh-2024-akan-cair-berikut-persyaratan-dan-cara-mencairkannya,https://www.detik.com/search/searchall?query=blt&page=60
"Abuya Muhtadi Dukung Ganjar-Mahfud, TPN Yakin Elektabilitas di Banten Naik",https://news.detik.com/pemilu/d-7083677/abuya-muhtadi-dukung-ganjar-mahfud-tpn-yakin-elektabilitas-di-banten-naik,https://www.detik.com/search/searchall?query=blt&page=60
Airlangga Yakin Prakerja Cs Bakal Dilanjutkan Siapapun Presidennya,https://finance.detik.com/berita-ekonomi-bisnis/d-7052122/airlangga-yakin-prakerja-cs-bakal-dilanjutkan-siapapun-presidennya,https://www.detik.com/search/searchall?query=blt&page=60
Pengusaha Dituntut Selesaikan Jalur Khusus Angkutan Batu Bara di Jambi,https://www.detik.com/sumbagsel/berita/d-7125039/pengusaha-dituntut-selesaikan-jalur-khusus-angkutan-batu-bara-di-jambi,https://www.detik.com/search/searchall?query=blt&page=60
"Bela Jokowi soal Rajin Bagi-bagi Bansos, Luhut: Ngapain Sih Ribut?",https://finance.detik.com/berita-ekonomi-bisnis/d-7188123/bela-jokowi-soal-rajin-bagi-bagi-bansos-luhut-ngapain-sih-ribut,https://www.detik.com/search/searchall?query=blt&page=60
Respons Luhut soal Jokowi Rajin Bagi-bagi Bansos Jelang Pemilu,https://www.detik.com/sumut/berita/d-7187847/respons-luhut-soal-jokowi-rajin-bagi-bagi-bansos-jelang-pemilu,https://www.detik.com/search/searchall?query=blt&page=61
PDIP Akan Terus Lanjutkan Program Bansos: Pastikan Tak Ada Politisasi,https://news.detik.com/pemilu/d-7121026/pdip-akan-terus-lanjutkan-program-bansos-pastikan-tak-ada-politisasi,https://www.detik.com/search/searchall?query=blt&page=61
"Jokowi Rajin Bagi-bagi Bansos, Luhut: Ngapain Sih Ribut?",https://finance.detik.com/berita-ekonomi-bisnis/d-7187444/jokowi-rajin-bagi-bagi-bansos-luhut-ngapain-sih-ribut,https://www.detik.com/search/searchall?query=blt&page=61
Pemerintah: Lebih Baik Duplikasi Bantuan daripada Tidak Dapat!,https://20.detik.com/detikflash/20200515-200515060/pemerintah-lebih-baik-duplikasi-bantuan-daripada-tidak-dapat,https://www.detik.com/search/searchall?query=blt&page=61
Ganjar Minta Penyaluran Bansos Tak Ada Unsur Politisisasi,https://news.detik.com/pemilu/d-7115835/ganjar-minta-penyaluran-bansos-tak-ada-unsur-politisisasi,https://www.detik.com/search/searchall?query=blt&page=61
Begini Cara Bea Cukai Gempur Peredaran Rokok Ilegal,https://finance.detik.com/berita-ekonomi-bisnis/d-6975404/begini-cara-bea-cukai-gempur-peredaran-rokok-ilegal,https://www.detik.com/search/searchall?query=blt&page=61
Ganjar Bicara Cara Entaskan Kemiskinan saat Kampanye di Bima NTB,https://news.detik.com/pemilu/d-7069049/ganjar-bicara-cara-entaskan-kemiskinan-saat-kampanye-di-bima-ntb,https://www.detik.com/search/searchall?query=blt&page=61
Menyelami Filosofi dan Karakter Bugis-Makassar dari Figur 4 Jusuf Asal Sulsel,https://www.detik.com/sulsel/makassar/d-7630878/menyelami-filosofi-dan-karakter-bugis-makassar-dari-figur-4-jusuf-asal-sulsel,https://www.detik.com/search/searchall?query=blt&page=61
Ganjar Cerita Keluarga Pernah Terlilit Hutang Rentenir demi Pendidikan,https://news.detik.com/pemilu/d-7109857/ganjar-cerita-keluarga-pernah-terlilit-hutang-rentenir-demi-pendidikan,https://www.detik.com/search/searchall?query=blt&page=61
Jokowi Anggarkan Bansos Lebih Besar di Pemilu Ketimbang Puncak Covid-19,https://finance.detik.com/berita-ekonomi-bisnis/d-7172119/jokowi-anggarkan-bansos-lebih-besar-di-pemilu-ketimbang-puncak-covid-19,https://www.detik.com/search/searchall?query=blt&page=61
Menerka Arah Pengguliran Hak Angket,https://news.detik.com/kolom/d-7276692/menerka-arah-pengguliran-hak-angket,https://www.detik.com/search/searchall?query=blt&page=61
"Jokowi Kucurkan Bansos Jelang Pemilu, Ganjar: Mudah-mudahan Karena Ketulusan",https://news.detik.com/pemilu/d-7170016/jokowi-kucurkan-bansos-jelang-pemilu-ganjar-mudah-mudahan-karena-ketulusan,https://www.detik.com/search/searchall?query=blt&page=62
